subset,composition,runs,strength,avg_key,avg_pct_under,best_pct_under,median_pct_under,key_slope,ref_key,best_time_s,best_dungeon,best_key,best_date,median_time_s,avg_deaths_per_run,timed_pct
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,800,6.21,9.6,16.6,61.3,17.6,-3.752,8.45,697.0,Voidscar Arena,5,2026-08-19,1528.0,6.52,85.8
all,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Demonology Warlock,22,-2.41,8.7,14.3,54.6,11.6,-3.752,8.45,817.0,Voidscar Arena,2,2026-08-18,1706.0,10.36,81.8
all,T:Protection Paladin | H:Restoration Shaman | D:Frost DeathKnight | D:Balance Druid | D:Retribution Paladin,22,-2.67,8.7,13.6,44.4,16.8,-3.752,8.45,1000.0,The Blinding Vale,4,2026-08-19,1552.0,4.59,77.3
all,T:Blood DeathKnight | H:Restoration Shaman | D:Devastation Evoker | D:Arcane Mage | D:Retribution Paladin,22,-2.68,8.2,17.7,45.5,16.8,-3.752,8.45,916.0,Ruby Life Pools,6,2026-08-18,1544.0,4.82,86.4
all,T:Blood DeathKnight | H:Holy Paladin | D:Marksmanship Hunter | D:Retribution Paladin | D:Shadow Priest,22,-2.77,8.7,13.8,58.5,8.4,-3.752,8.45,746.0,Voidscar Arena,2,2026-08-18,1594.0,5.64,81.8
all,T:Vengeance DemonHunter | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Demonology Warlock,22,-2.98,8.6,13.9,41.8,14.6,-3.752,8.45,1187.0,Murder Row,2,2026-08-19,1594.0,7.95,86.4
all,T:Blood DeathKnight | H:Mistweaver Monk | D:Arcane Mage | D:Elemental Shaman | D:Demonology Warlock,22,-3.16,8.0,18.5,60.1,17.4,-3.752,8.45,719.0,Voidscar Arena,5,2026-08-19,1496.0,8.68,81.8
all,T:Vengeance DemonHunter | H:Holy Paladin | D:Arcane Mage | D:Retribution Paladin | D:Arms Warrior,22,-3.23,7.9,19.4,48.2,21.2,-3.752,8.45,870.0,Ruby Life Pools,4,2026-08-19,1530.0,4.23,86.4
all,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Balance Druid | D:Elemental Shaman,22,-3.35,8.6,13.8,42.5,15.3,-3.752,8.45,1103.0,Den of Nalorakk,2,2026-08-21,1536.0,5.5,81.8
all,T:Protection Warrior | H:Holy Paladin | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Elemental Shaman,22,-3.64,7.5,22.0,60.3,23.6,-3.752,8.45,714.0,Voidscar Arena,2,2026-08-18,1361.0,4.45,86.4
all,T:Blood DeathKnight | H:Holy Priest | D:BeastMastery Hunter | D:Arcane Mage | D:Demonology Warlock,22,-3.7,7.5,21.2,42.7,23.0,-3.752,8.45,1100.0,Temple of Sethraliss,10,2026-08-20,1510.0,4.59,100.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Frost DeathKnight | D:BeastMastery Hunter | D:Arcane Mage,22,-3.79,7.8,19.1,54.5,19.4,-3.752,8.45,819.0,Altar of Fangs,2,2026-08-18,1474.0,5.36,86.4
all,T:Brewmaster Monk | H:Preservation Evoker | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,22,-4.28,8.0,17.4,54.5,20.3,-3.752,8.45,819.0,Voidscar Arena,5,2026-08-19,1458.0,8.77,72.7
all,T:Blood DeathKnight | H:Discipline Priest | D:Unholy DeathKnight | D:Arcane Mage | D:Retribution Paladin,22,-4.81,8.3,14.4,37.4,16.2,-3.752,8.45,1276.0,Murder Row,5,2026-08-20,1626.0,5.91,95.5
all,T:Protection Paladin | H:Restoration Shaman | D:Devastation Evoker | D:Retribution Paladin | D:Shadow Priest,22,-5.2,7.3,21.1,53.0,23.4,-3.752,8.45,846.0,The Blinding Vale,2,2026-08-19,1474.0,6.05,77.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:BeastMastery Hunter | D:Enhancement Shaman,22,-5.21,7.7,18.4,47.6,19.2,-3.752,8.45,943.0,Voidscar Arena,2,2026-08-19,1498.0,6.23,86.4
all,T:Blood DeathKnight | H:Holy Paladin | D:Retribution Paladin | D:Elemental Shaman | D:Destruction Warlock,22,-5.29,7.6,18.9,41.6,23.0,-3.752,8.45,1050.0,Altar of Fangs,5,2026-08-20,1461.0,4.59,86.4
all,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Arms Warrior | D:Arms Warrior,22,-5.68,8.1,14.7,51.9,17.8,-3.752,8.45,952.0,Kings' Rest,2,2026-08-19,1486.0,6.77,81.8
all,T:Protection Paladin | H:Holy Paladin | D:Havoc DemonHunter | D:BeastMastery Hunter | D:Arcane Mage,22,-6.04,7.6,17.7,50.6,19.4,-3.752,8.45,890.0,Voidscar Arena,4,2026-08-20,1500.0,5.91,86.4
all,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Affliction Warlock | D:Arms Warrior,22,-6.11,9.1,6.7,45.9,5.6,-3.752,8.45,1104.0,Murder Row,5,2026-08-19,1684.0,7.59,72.7
all,T:Protection Paladin | H:Restoration Druid | D:Unholy DeathKnight | D:Retribution Paladin | D:Elemental Shaman,22,-6.68,7.2,20.3,51.6,20.0,-3.752,8.45,813.0,Ruby Life Pools,2,2026-08-19,1489.0,5.27,81.8
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Destruction Warlock | D:Arms Warrior,22,-6.71,6.5,25.7,56.8,28.0,-3.752,8.45,778.0,Voidscar Arena,2,2026-08-19,1338.0,3.55,95.5
all,T:Blood DeathKnight | H:Discipline Priest | D:BeastMastery Hunter | D:Arcane Mage | D:Destruction Warlock,22,-6.94,7.2,19.6,55.8,19.6,-3.752,8.45,742.0,Ruby Life Pools,2,2026-08-20,1514.0,5.68,81.8
all,T:Protection Paladin | H:Holy Paladin | D:Unholy DeathKnight | D:Elemental Shaman | D:Demonology Warlock,22,-6.96,7.8,15.2,46.0,15.6,-3.752,8.45,1037.0,Den of Nalorakk,2,2026-08-20,1582.0,5.91,81.8
all,T:Protection Warrior | H:Holy Paladin | D:Arcane Mage | D:Retribution Paladin | D:Shadow Priest,22,-8.11,7.0,19.6,42.3,22.5,-3.752,8.45,1108.0,Temple of Sethraliss,2,2026-08-19,1430.0,3.95,86.4
all,T:Protection Paladin | H:Restoration Druid | D:BeastMastery Hunter | D:Arcane Mage | D:Retribution Paladin,22,-9.55,7.7,13.0,43.1,19.8,-3.752,8.45,1024.0,The Blinding Vale,2,2026-08-20,1536.0,6.18,86.4
all,T:Blood DeathKnight | H:Restoration Druid | D:Augmentation Evoker | D:Shadow Priest | D:Elemental Shaman,21,20.28,10.0,32.1,41.4,32.8,-3.752,8.45,1124.0,Temple of Sethraliss,10,2026-08-19,1246.0,1.95,100.0
all,T:Brewmaster Monk | H:Restoration Shaman | D:Retribution Paladin | D:Assassination Rogue | D:Arms Warrior,21,14.54,11.2,16.4,40.1,17.0,-3.752,8.45,1078.0,Altar of Fangs,5,2026-08-19,1594.0,4.1,90.5
all,T:Protection Warrior | H:Preservation Evoker | D:Devourer DemonHunter | D:Arcane Mage | D:Demonology Warlock,21,12.93,9.6,26.2,51.4,29.2,-3.752,8.45,874.0,Altar of Fangs,5,2026-08-19,1382.0,8.19,90.5
all,T:Blood DeathKnight | H:Restoration Shaman | D:Marksmanship Hunter | D:Assassination Rogue | D:Arms Warrior,21,11.84,9.4,26.3,46.6,26.3,-3.752,8.45,961.0,Voidscar Arena,8,2026-08-20,1344.0,2.76,95.2
all,T:Protection Paladin | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Subtlety Rogue,21,10.43,9.1,26.7,48.2,28.1,-3.752,8.45,933.0,Altar of Fangs,2,2026-08-19,1360.0,4.67,95.2
all,T:Blood DeathKnight | H:Mistweaver Monk | D:Devourer DemonHunter | D:Arcane Mage | D:Shadow Priest,21,9.24,10.1,18.1,40.8,19.8,-3.752,8.45,1066.0,The Blinding Vale,7,2026-08-19,1550.0,7.43,95.2
all,T:Blood DeathKnight | H:Preservation Evoker | D:Devourer DemonHunter | D:Shadow Priest | D:Arms Warrior,21,8.62,9.4,22.3,57.2,18.4,-3.752,8.45,770.0,The Blinding Vale,2,2026-08-19,1500.0,3.29,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Arms Warrior | D:Arms Warrior,21,7.77,8.9,25.2,57.6,26.1,-3.752,8.45,764.0,The Blinding Vale,2,2026-08-19,1406.0,3.81,90.5
all,T:Protection Paladin | H:Mistweaver Monk | D:Devourer DemonHunter | D:Arcane Mage | D:Demonology Warlock,21,7.75,9.2,22.7,55.5,25.6,-3.752,8.45,748.0,Ruby Life Pools,2,2026-08-19,1428.0,5.0,85.7
all,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Balance Druid | D:Windwalker Monk,21,6.8,8.5,26.8,55.2,28.0,-3.752,8.45,861.0,Den of Nalorakk,2,2026-08-18,1334.0,2.43,95.2
all,T:Protection Warrior | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Retribution Paladin,21,6.77,9.3,21.1,51.9,22.4,-3.752,8.45,807.0,Ruby Life Pools,4,2026-08-19,1490.0,4.14,90.5
all,T:Guardian Druid | H:Restoration Shaman | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arcane Mage,21,6.68,10.0,16.0,36.6,15.2,-3.752,8.45,1218.0,Den of Nalorakk,6,2026-08-18,1551.0,3.24,90.5
all,T:Vengeance DemonHunter | H:Holy Paladin | D:Frost DeathKnight | D:Balance Druid | D:Arcane Mage,21,6.32,10.0,14.8,52.1,15.0,-3.752,8.45,863.0,Voidscar Arena,5,2026-08-20,1538.0,5.24,85.7
all,T:Blood DeathKnight | H:Restoration Druid | D:Retribution Paladin | D:Shadow Priest | D:Arms Warrior,21,6.22,9.5,18.6,55.0,18.6,-3.752,8.45,810.0,Voidscar Arena,5,2026-08-19,1489.0,5.29,100.0
all,T:Protection Paladin | H:Restoration Shaman | D:BeastMastery Hunter | D:Shadow Priest | D:Arms Warrior,21,5.58,8.8,23.2,54.5,26.6,-3.752,8.45,928.0,Murder Row,5,2026-08-19,1439.0,3.29,90.5
all,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Retribution Paladin | D:Elemental Shaman,21,5.54,9.5,18.1,45.1,14.5,-3.752,8.45,1055.0,Temple of Sethraliss,2,2026-08-19,1503.0,4.29,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Retribution Paladin | D:Subtlety Rogue,21,5.42,9.1,20.5,52.9,22.5,-3.752,8.45,933.0,Kings' Rest,2,2026-08-19,1408.0,4.0,90.5
all,T:Blood DeathKnight | H:Preservation Evoker | D:Balance Druid | D:Arcane Mage | D:Retribution Paladin,21,5.31,9.1,20.7,50.2,21.9,-3.752,8.45,897.0,The Blinding Vale,2,2026-08-19,1444.0,4.9,90.5
all,T:Blood DeathKnight | H:Holy Paladin | D:Marksmanship Hunter | D:Arcane Mage | D:Subtlety Rogue,21,5.28,9.2,19.6,51.0,14.8,-3.752,8.45,970.0,Kings' Rest,5,2026-08-19,1589.0,4.67,95.2
all,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Arcane Mage | D:Shadow Priest,21,5.04,8.7,23.2,45.2,22.8,-3.752,8.45,986.0,The Blinding Vale,3,2026-08-20,1390.0,5.05,95.2
all,T:Guardian Druid | H:Holy Paladin | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arms Warrior,21,4.85,8.7,23.0,58.7,20.9,-3.752,8.45,817.0,Kings' Rest,2,2026-08-18,1430.0,3.81,95.2
all,T:Vengeance DemonHunter | H:Holy Paladin | D:BeastMastery Hunter | D:Elemental Shaman | D:Arms Warrior,21,4.45,9.0,20.0,36.9,21.2,-3.752,8.45,1135.0,The Blinding Vale,9,2026-08-20,1507.0,4.76,95.2
all,T:Guardian Druid | H:Restoration Shaman | D:Subtlety Rogue | D:Elemental Shaman | D:Fury Warrior,21,4.25,8.5,23.7,59.5,20.0,-3.752,8.45,729.0,Voidscar Arena,2,2026-08-19,1588.0,4.24,90.5
all,T:Brewmaster Monk | H:Restoration Shaman | D:Unholy DeathKnight | D:Retribution Paladin | D:Arms Warrior,21,4.2,9.5,16.5,43.0,16.1,-3.752,8.45,1095.0,Den of Nalorakk,2,2026-08-19,1538.0,6.0,85.7
all,T:Vengeance DemonHunter | H:Restoration Shaman | D:BeastMastery Hunter | D:Retribution Paladin | D:Arms Warrior,21,4.16,9.5,16.1,38.6,22.7,-3.752,8.45,1253.0,Murder Row,8,2026-08-19,1470.0,7.43,81.0
all,T:Protection Paladin | H:Holy Paladin | D:Havoc DemonHunter | D:Elemental Shaman | D:Arms Warrior,21,4.02,9.1,19.1,42.0,17.0,-3.752,8.45,1043.0,Voidscar Arena,2,2026-08-19,1551.0,3.57,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Enhancement Shaman,21,4.0,8.6,22.7,50.4,22.6,-3.752,8.45,893.0,Voidscar Arena,5,2026-08-19,1335.0,4.81,95.2
all,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Enhancement Shaman | D:Arms Warrior,21,3.63,9.0,19.7,43.9,14.4,-3.752,8.45,1112.0,Kings' Rest,2,2026-08-19,1584.0,6.24,100.0
all,T:Blood DeathKnight | H:Holy Priest | D:Windwalker Monk | D:Elemental Shaman | D:Arms Warrior,21,3.52,8.4,23.9,50.1,26.3,-3.752,8.45,899.0,The Blinding Vale,2,2026-08-19,1392.0,5.24,95.2
all,T:Guardian Druid | H:Mistweaver Monk | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,21,2.94,8.6,21.4,59.1,18.7,-3.752,8.45,784.0,Den of Nalorakk,2,2026-08-18,1520.0,4.33,81.0
all,T:Protection Paladin | H:Restoration Shaman | D:Windwalker Monk | D:Demonology Warlock | D:Arms Warrior,21,2.89,9.4,15.6,36.0,18.3,-3.752,8.45,1305.0,Murder Row,4,2026-08-19,1550.0,6.14,90.5
all,T:Blood DeathKnight | H:Mistweaver Monk | D:Retribution Paladin | D:Enhancement Shaman | D:Arms Warrior,21,2.81,8.7,20.8,51.1,21.1,-3.752,8.45,968.0,Kings' Rest,2,2026-08-19,1425.0,7.9,85.7
all,T:Vengeance DemonHunter | H:Discipline Priest | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,21,2.67,8.7,20.3,45.4,20.8,-3.752,8.45,982.0,The Blinding Vale,6,2026-08-20,1476.0,6.24,90.5
all,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Subtlety Rogue | D:Demonology Warlock,21,2.54,9.4,14.8,33.7,19.8,-3.752,8.45,1193.0,The Blinding Vale,10,2026-08-20,1574.0,6.1,95.2
all,T:Guardian Druid | H:Holy Paladin | D:Frost DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,21,2.02,8.5,20.9,48.4,18.1,-3.752,8.45,929.0,Voidscar Arena,5,2026-08-19,1475.0,4.14,85.7
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Fury Warrior,21,2.01,9.1,16.6,42.9,19.6,-3.752,8.45,1027.0,Altar of Fangs,2,2026-08-19,1553.0,5.29,85.7
all,T:Blood DeathKnight | H:Holy Paladin | D:Havoc DemonHunter | D:Balance Druid | D:Elemental Shaman,21,1.89,7.8,26.1,56.0,25.3,-3.752,8.45,792.0,The Blinding Vale,2,2026-08-18,1461.0,3.29,95.2
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Subtlety Rogue | D:Fury Warrior,21,1.81,8.2,22.8,56.4,20.7,-3.752,8.45,785.0,Voidscar Arena,4,2026-08-19,1468.0,3.95,90.5
all,T:Protection Paladin | H:Holy Paladin | D:BeastMastery Hunter | D:Windwalker Monk | D:Arms Warrior,21,1.68,9.0,16.9,39.8,26.4,-3.752,8.45,1155.0,Den of Nalorakk,6,2026-08-19,1427.0,6.33,81.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Augmentation Evoker | D:Shadow Priest,21,1.68,9.8,10.9,58.7,15.6,-3.752,8.45,817.0,Kings' Rest,2,2026-08-20,1600.0,4.52,81.0
all,T:Vengeance DemonHunter | H:Mistweaver Monk | D:Arcane Mage | D:Retribution Paladin | D:Arms Warrior,21,1.67,8.5,20.9,50.2,22.7,-3.752,8.45,986.0,Kings' Rest,2,2026-08-18,1460.0,7.29,90.5
all,T:Brewmaster Monk | H:Restoration Shaman | D:Arcane Mage | D:Outlaw Rogue | D:Arms Warrior,21,1.64,8.9,18.0,55.1,18.0,-3.752,8.45,754.0,Ruby Life Pools,5,2026-08-19,1552.0,7.71,81.0
all,T:Protection Paladin | H:Preservation Evoker | D:Unholy DeathKnight | D:Arcane Mage | D:Arms Warrior,21,1.53,9.7,11.4,49.7,14.0,-3.752,8.45,996.0,Kings' Rest,4,2026-08-20,1605.0,9.14,81.0
all,T:Blood DeathKnight | H:Discipline Priest | D:Marksmanship Hunter | D:Arcane Mage | D:Elemental Shaman,21,1.49,8.9,17.8,54.5,13.8,-3.752,8.45,819.0,Altar of Fangs,2,2026-08-19,1552.0,7.95,90.5
all,T:Blood DeathKnight | H:Restoration Shaman | D:Feral Druid | D:Arcane Mage | D:Retribution Paladin,21,1.49,9.5,12.8,43.2,14.1,-3.752,8.45,954.0,Ruby Life Pools,5,2026-08-20,1679.0,4.57,81.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Marksmanship Hunter | D:Destruction Warlock | D:Arms Warrior,21,1.47,8.0,24.2,48.4,24.1,-3.752,8.45,990.0,Temple of Sethraliss,2,2026-08-18,1426.0,6.33,95.2
all,T:Guardian Druid | H:Holy Paladin | D:Havoc DemonHunter | D:Arcane Mage | D:Arms Warrior,21,1.46,9.4,13.4,43.0,16.6,-3.752,8.45,1026.0,Voidscar Arena,5,2026-08-20,1512.0,6.0,81.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Marksmanship Hunter | D:Demonology Warlock | D:Arms Warrior,21,1.4,9.4,13.4,48.9,13.3,-3.752,8.45,919.0,Voidscar Arena,2,2026-08-20,1576.0,8.1,90.5
all,T:Protection Paladin | H:Holy Priest | D:Balance Druid | D:Arcane Mage | D:Elemental Shaman,21,1.15,8.6,19.5,56.5,17.0,-3.752,8.45,861.0,Kings' Rest,2,2026-08-19,1527.0,4.24,90.5
all,T:Protection Paladin | H:Holy Priest | D:Arcane Mage | D:Retribution Paladin | D:Elemental Shaman,21,1.1,8.0,23.4,47.1,23.8,-3.752,8.45,953.0,Voidscar Arena,4,2026-08-19,1518.0,4.19,95.2
all,T:Blood DeathKnight | H:Restoration Druid | D:Unholy DeathKnight | D:Arcane Mage | D:Shadow Priest,21,0.8,8.6,19.1,49.0,24.7,-3.752,8.45,857.0,Ruby Life Pools,2,2026-08-19,1508.0,6.1,85.7
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Retribution Paladin | D:Enhancement Shaman,21,0.77,9.0,15.4,44.9,15.7,-3.752,8.45,1057.0,Den of Nalorakk,2,2026-08-20,1536.0,5.76,85.7
all,T:Blood DeathKnight | H:Restoration Druid | D:Arcane Mage | D:Shadow Priest | D:Arms Warrior,21,0.74,7.7,25.4,60.6,23.4,-3.752,8.45,708.0,The Blinding Vale,2,2026-08-19,1412.0,5.38,95.2
all,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Shadow Priest | D:Elemental Shaman,21,0.62,8.3,21.0,50.1,17.1,-3.752,8.45,987.0,Kings' Rest,2,2026-08-18,1609.0,5.19,90.5
all,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Shadow Priest | D:Elemental Shaman,21,0.54,9.3,13.0,46.0,12.6,-3.752,8.45,1102.0,Murder Row,5,2026-08-19,1598.0,5.29,76.2
all,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Balance Druid | D:Demonology Warlock,21,-0.37,8.9,15.5,33.5,17.4,-3.752,8.45,1277.0,Den of Nalorakk,5,2026-08-19,1552.0,5.9,90.5
all,T:Blood DeathKnight | H:Restoration Druid | D:Arcane Mage | D:Shadow Priest | D:Elemental Shaman,21,-0.43,8.8,15.7,43.3,16.2,-3.752,8.45,1124.0,Kings' Rest,2,2026-08-20,1582.0,7.95,81.0
all,T:Blood DeathKnight | H:Mistweaver Monk | D:Havoc DemonHunter | D:Arcane Mage | D:Arms Warrior,21,-0.47,7.1,28.6,58.0,32.6,-3.752,8.45,756.0,Altar of Fangs,2,2026-08-19,1333.0,4.76,100.0
all,T:Protection Paladin | H:Discipline Priest | D:Balance Druid | D:Elemental Shaman | D:Arms Warrior,21,-0.49,8.2,20.0,50.5,19.9,-3.752,8.45,890.0,Voidscar Arena,2,2026-08-19,1478.0,5.05,95.2
all,T:Brewmaster Monk | H:Holy Paladin | D:BeastMastery Hunter | D:Retribution Paladin | D:Arms Warrior,21,-0.6,7.5,25.2,54.5,24.6,-3.752,8.45,874.0,Temple of Sethraliss,2,2026-08-19,1444.0,5.0,90.5
all,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Arcane Mage,21,-0.6,7.7,23.8,44.1,24.9,-3.752,8.45,1006.0,The Blinding Vale,5,2026-08-19,1392.0,7.29,95.2
all,T:Protection Paladin | H:Restoration Druid | D:Devourer DemonHunter | D:Arcane Mage | D:Shadow Priest,21,-0.65,8.3,19.1,60.9,23.6,-3.752,8.45,704.0,Voidscar Arena,2,2026-08-18,1448.0,7.0,85.7
all,T:Protection Paladin | H:Mistweaver Monk | D:Balance Druid | D:BeastMastery Hunter | D:Arcane Mage,21,-0.7,8.1,20.4,53.3,19.7,-3.752,8.45,784.0,Ruby Life Pools,2,2026-08-20,1510.0,5.48,95.2
all,T:Protection Paladin | H:Discipline Priest | D:Marksmanship Hunter | D:Arcane Mage | D:Elemental Shaman,21,-0.92,8.8,15.1,39.7,17.7,-3.752,8.45,1013.0,Ruby Life Pools,5,2026-08-19,1581.0,4.05,85.7
all,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Arcane Mage | D:Retribution Paladin,21,-1.0,8.4,17.9,48.2,21.3,-3.752,8.45,995.0,Temple of Sethraliss,5,2026-08-19,1512.0,4.57,85.7
all,T:Protection Paladin | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Windwalker Monk,21,-1.06,9.2,12.1,49.2,8.7,-3.752,8.45,974.0,Temple of Sethraliss,2,2026-08-20,1728.0,6.62,90.5
all,T:Guardian Druid | H:Holy Paladin | D:Arcane Mage | D:Destruction Warlock | D:Arms Warrior,21,-1.56,8.2,18.6,56.9,19.9,-3.752,8.45,724.0,Ruby Life Pools,2,2026-08-18,1588.0,4.57,90.5
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Havoc DemonHunter | D:Arms Warrior,21,-1.56,7.8,22.2,53.5,22.1,-3.752,8.45,892.0,Temple of Sethraliss,2,2026-08-20,1435.0,5.24,85.7
all,T:Protection Paladin | H:Mistweaver Monk | D:BeastMastery Hunter | D:Elemental Shaman | D:Arms Warrior,21,-1.81,7.8,21.5,51.0,19.3,-3.752,8.45,999.0,Murder Row,2,2026-08-18,1512.0,5.95,95.2
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Survival Hunter | D:Arcane Mage,21,-1.97,8.9,13.5,46.2,13.5,-3.752,8.45,1033.0,Temple of Sethraliss,2,2026-08-18,1685.0,7.57,90.5
all,T:Blood DeathKnight | H:Holy Paladin | D:Havoc DemonHunter | D:Retribution Paladin | D:Elemental Shaman,21,-2.11,8.2,18.0,50.0,19.1,-3.752,8.45,899.0,Voidscar Arena,4,2026-08-19,1464.0,5.1,85.7
all,T:Guardian Druid | H:Holy Paladin | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arcane Mage,21,-2.54,7.7,21.7,54.8,20.2,-3.752,8.45,869.0,Temple of Sethraliss,2,2026-08-19,1436.0,2.9,95.2
all,T:Protection Paladin | H:Mistweaver Monk | D:Marksmanship Hunter | D:Arcane Mage | D:Arms Warrior,21,-2.82,8.2,17.4,58.0,22.7,-3.752,8.45,756.0,Voidscar Arena,2,2026-08-20,1485.0,6.81,76.2
all,T:Vengeance DemonHunter | H:Holy Paladin | D:Retribution Paladin | D:Elemental Shaman | D:Arms Warrior,21,-3.03,7.1,25.0,50.5,27.0,-3.752,8.45,980.0,Kings' Rest,2,2026-08-19,1489.0,4.43,95.2
all,T:Protection Warrior | H:Restoration Shaman | D:Balance Druid | D:Retribution Paladin | D:Demonology Warlock,21,-3.24,7.4,22.6,54.0,20.5,-3.752,8.45,828.0,Voidscar Arena,2,2026-08-18,1497.0,5.05,90.5
all,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Retribution Paladin | D:Destruction Warlock,21,-3.55,7.9,18.7,55.5,18.0,-3.752,8.45,800.0,Voidscar Arena,2,2026-08-19,1564.0,3.86,90.5
all,T:Protection Paladin | H:Mistweaver Monk | D:Arcane Mage | D:Shadow Priest | D:Arms Warrior,21,-3.57,7.9,18.7,51.4,18.3,-3.752,8.45,874.0,Altar of Fangs,2,2026-08-19,1471.0,7.43,81.0
all,T:Guardian Druid | H:Discipline Priest | D:BeastMastery Hunter | D:Arcane Mage | D:Arms Warrior,21,-3.65,7.3,23.2,54.1,22.3,-3.752,8.45,770.0,Ruby Life Pools,2,2026-08-19,1506.0,5.9,90.5
all,T:Blood DeathKnight | H:Discipline Priest | D:BeastMastery Hunter | D:Arcane Mage | D:Enhancement Shaman,21,-3.89,8.4,14.7,44.7,20.5,-3.752,8.45,1062.0,Den of Nalorakk,5,2026-08-19,1525.0,8.9,71.4
all,T:Blood DeathKnight | H:Restoration Druid | D:BeastMastery Hunter | D:Elemental Shaman | D:Demonology Warlock,21,-4.52,8.8,11.0,48.5,12.2,-3.752,8.45,926.0,The Blinding Vale,4,2026-08-19,1649.0,10.05,76.2
all,T:Blood DeathKnight | H:Restoration Shaman | D:Frost DeathKnight | D:Retribution Paladin | D:Arms Warrior,21,-4.69,7.4,20.8,48.2,21.1,-3.752,8.45,932.0,Voidscar Arena,5,2026-08-19,1411.0,4.33,90.5
all,T:Blood DeathKnight | H:Holy Priest | D:Balance Druid | D:BeastMastery Hunter | D:Arcane Mage,21,-5.74,7.5,18.8,46.6,22.8,-3.752,8.45,1058.0,Kings' Rest,4,2026-08-19,1448.0,5.81,85.7
all,T:Blood DeathKnight | H:Holy Priest | D:Arcane Mage | D:Arcane Mage | D:Arms Warrior,21,-5.98,8.4,12.1,58.0,12.3,-3.752,8.45,757.0,The Blinding Vale,2,2026-08-19,1683.0,10.19,81.0
all,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Retribution Paladin | D:Shadow Priest,21,-6.64,7.3,19.1,50.5,26.7,-3.752,8.45,891.0,Altar of Fangs,2,2026-08-19,1452.0,6.81,81.0
all,T:Protection Paladin | H:Restoration Druid | D:Balance Druid | D:BeastMastery Hunter | D:Arms Warrior,21,-6.76,7.8,15.8,49.7,13.2,-3.752,8.45,906.0,The Blinding Vale,2,2026-08-19,1564.0,6.67,81.0
all,T:Protection Paladin | H:Discipline Priest | D:Balance Druid | D:Arcane Mage | D:Windwalker Monk,21,-7.0,7.7,16.2,45.5,11.2,-3.752,8.45,915.0,Ruby Life Pools,2,2026-08-20,1535.0,3.43,85.7
