character,server,region,class,spec,hero_talent,role,dungeon,key_level,duration_s,damage_done,dps,deaths,item_level,score,medal,affixes,report_code,fight_id,started_at
Notaimused,Eredar,EU,Hunter,BeastMastery,Pack Leader,DPS,Windrunner Spire,15,1345.9,227718412,169191.8,0,282,422.17850378788,silver,9|10|147,zanrtFhQvxY8y6gf,7,2026-05-06 20:15:37.028
Ét,Kil'jaeden,EU,Druid,Guardian,Elune's Chosen,Tank,Algeth'ar Academy,19,1621.4,153215601,94495.8,0,289,474.37538306452,bronze,9|10|147,GtFCdmZ9P4vkaXKR,2,2026-06-25 18:46:24.349
Porcine,Eredar,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Algeth'ar Academy,19,1621.4,72334019,44612.0,1,290,474.37538306452,bronze,9|10|147,GtFCdmZ9P4vkaXKR,2,2026-06-25 18:46:24.349
Hybriaz,Thrall,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Algeth'ar Academy,19,1621.4,316317566,195089.0,0,292,474.37538306452,bronze,9|10|147,GtFCdmZ9P4vkaXKR,2,2026-06-25 18:46:24.349
Còxxy,Eredar,EU,Mage,Frost,Spellslinger,DPS,Algeth'ar Academy,19,1621.4,261359151,161193.4,0,291,474.37538306452,bronze,9|10|147,GtFCdmZ9P4vkaXKR,2,2026-06-25 18:46:24.349
Azzalea,Eredar,EU,DemonHunter,Devourer,Annihilator,DPS,Algeth'ar Academy,19,1621.4,277156519,170936.4,1,290,474.37538306452,bronze,9|10|147,GtFCdmZ9P4vkaXKR,2,2026-06-25 18:46:24.349
Sazedd,Illidan,US,Monk,Brewmaster,Master of Harmony,Tank,Windrunner Spire,19,1465.6,159789885,109026.3,0,290,479.32600378788,silver,9|10|147,7wcDyjBAaXmN9q8J,7,2026-06-19 21:25:13.913
Shason,Illidan,US,Shaman,Restoration,Totemic,Healer,Windrunner Spire,19,1465.6,43415908,29623.1,0,291,479.32600378788,silver,9|10|147,7wcDyjBAaXmN9q8J,7,2026-06-19 21:25:13.913
Boomcheck,Illidan,US,Warrior,Arms,Colossus,DPS,Windrunner Spire,19,1465.6,279677450,190826.8,1,290,479.32600378788,silver,9|10|147,7wcDyjBAaXmN9q8J,7,2026-06-19 21:25:13.913
Saythatagain,Proudmoore,US,Warrior,Fury,Mountain Thane,DPS,Windrunner Spire,19,1465.6,307017138,209480.9,0,290,479.32600378788,silver,9|10|147,7wcDyjBAaXmN9q8J,7,2026-06-19 21:25:13.913
Bomboflight,Illidan,US,Warlock,Demonology,Diabolist,DPS,Windrunner Spire,19,1465.6,297483689,202976.2,1,291,479.32600378788,silver,9|10|147,7wcDyjBAaXmN9q8J,7,2026-06-19 21:25:13.913
Dibly,BronzeDragonflight,EU,Druid,Guardian,Elune's Chosen,Tank,Magisters' Terrace,17,1532.7,172616805,112622.0,0,289,449.20569852941,silver,9|10|147,16HxbadCmgFWnckr,3,2026-06-29 18:57:29.688
Vémp,TwistingNether,EU,Shaman,Restoration,Totemic,Healer,Magisters' Terrace,17,1532.7,45655313,29787.3,0,286,449.20569852941,silver,9|10|147,16HxbadCmgFWnckr,3,2026-06-29 18:57:29.688
Grokkar,TwistingNether,EU,Warrior,Arms,Colossus,DPS,Magisters' Terrace,17,1532.7,282338660,184208.9,0,290,449.20569852941,silver,9|10|147,16HxbadCmgFWnckr,3,2026-06-29 18:57:29.688
Ziirrn,TwistingNether,EU,Monk,Windwalker,Shado-Pan,DPS,Magisters' Terrace,17,1532.7,243650523,158967.2,1,289,449.20569852941,silver,9|10|147,16HxbadCmgFWnckr,3,2026-06-29 18:57:29.688
Cmdrkoekie,TwistingNether,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Magisters' Terrace,17,1532.7,316852930,206727.4,0,287,449.20569852941,silver,9|10|147,16HxbadCmgFWnckr,3,2026-06-29 18:57:29.688
Goskinkan,TwistingNether,EU,Druid,Guardian,Elune's Chosen,Tank,Algeth'ar Academy,22,1711.9,223157244,130356.8,0,291,517.85149193548,bronze,9|10|147,mVrRKz3yWn1dZkpF,12,2026-06-18 19:55:34.074
Mistovic,TarrenMill,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Algeth'ar Academy,22,1711.9,98068778,57286.6,0,291,517.85149193548,bronze,9|10|147,mVrRKz3yWn1dZkpF,12,2026-06-18 19:55:34.074
Exraze,TarrenMill,EU,DemonHunter,Devourer,Annihilator,DPS,Algeth'ar Academy,22,1711.9,378976418,221378.2,1,292,517.85149193548,bronze,9|10|147,mVrRKz3yWn1dZkpF,12,2026-06-18 19:55:34.074
Flousz,TarrenMill,EU,Evoker,Augmentation,Scalecommander,DPS,Algeth'ar Academy,22,1711.9,362296966,211634.9,0,291,517.85149193548,bronze,9|10|147,mVrRKz3yWn1dZkpF,12,2026-06-18 19:55:34.074
Scythox,Stormscale,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Algeth'ar Academy,22,1711.9,403502530,235705.0,0,290,517.85149193548,bronze,9|10|147,mVrRKz3yWn1dZkpF,12,2026-06-18 19:55:34.074
Vexyz,Draenor,EU,Druid,Guardian,Elune's Chosen,Tank,Magisters' Terrace,19,1658.1,181645319,109549.4,0,289,476.89715073529,bronze,9|10|147,Dm7CVWQKAzyaBJHY,20,2026-06-06 13:17:01.075
Magisks,Draenor,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Magisters' Terrace,19,1658.1,82926209,50012.4,0,289,476.89715073529,bronze,9|10|147,Dm7CVWQKAzyaBJHY,20,2026-06-06 13:17:01.075
Bulbous,Draenor,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Magisters' Terrace,19,1658.1,312158200,188261.0,1,290,476.89715073529,bronze,9|10|147,Dm7CVWQKAzyaBJHY,20,2026-06-06 13:17:01.075
Siyari,Draenor,EU,Evoker,Augmentation,Scalecommander,DPS,Magisters' Terrace,19,1658.1,338952050,204420.2,0,288,476.89715073529,bronze,9|10|147,Dm7CVWQKAzyaBJHY,20,2026-06-06 13:17:01.075
Ninjakælling,Draenor,EU,DemonHunter,Devourer,Annihilator,DPS,Magisters' Terrace,19,1658.1,301249016,181681.7,0,288,476.89715073529,bronze,9|10|147,Dm7CVWQKAzyaBJHY,20,2026-06-06 13:17:01.075
Hërå,Hyjal,EU,Druid,Guardian,Elune's Chosen,Tank,Pit of Saron,17,1316.2,163808410,124456.8,1,289,449.3116875,silver,9|10|147,YvBJLhwpPz7m6RXn,1,2026-06-14 14:07:11.117
Cándývivifý,Silvermoon,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Pit of Saron,17,1316.2,65960137,50114.6,0,287,449.3116875,silver,9|10|147,YvBJLhwpPz7m6RXn,1,2026-06-14 14:07:11.117
Whiteeq,Ragnaros,EU,Paladin,Retribution,Templar,DPS,Pit of Saron,17,1316.2,215412745,163664.2,0,288,449.3116875,silver,9|10|147,YvBJLhwpPz7m6RXn,1,2026-06-14 14:07:11.117
Mísä,Ragnaros,EU,Hunter,BeastMastery,Pack Leader,DPS,Pit of Saron,17,1316.2,221694429,168436.9,2,290,449.3116875,silver,9|10|147,YvBJLhwpPz7m6RXn,1,2026-06-14 14:07:11.117
Truebröfi,Ragnaros,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Pit of Saron,17,1316.2,254722537,193530.7,0,282,449.3116875,silver,9|10|147,YvBJLhwpPz7m6RXn,1,2026-06-14 14:07:11.117
Laserchícken,TarrenMill,EU,Druid,Guardian,Elune's Chosen,Tank,Algeth'ar Academy,17,1469.7,147144542,100118.9,0,284,447.73558467742,silver,9|10|147,HV4f9mX2yDZRhKFM,39,2026-05-08 11:51:10.561
Danonk,TarrenMill,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Algeth'ar Academy,17,1469.7,64882883,44147.1,0,286,447.73558467742,silver,9|10|147,HV4f9mX2yDZRhKFM,39,2026-05-08 11:51:10.561
Vicieusement,KhazModan,EU,Rogue,Assassination,Fatebound,DPS,Algeth'ar Academy,17,1469.7,209543892,142576.2,0,282,447.73558467742,silver,9|10|147,HV4f9mX2yDZRhKFM,39,2026-05-08 11:51:10.561
Veef,Silvermoon,EU,Mage,Frost,Spellslinger,DPS,Algeth'ar Academy,17,1469.7,199804594,135949.4,1,283,447.73558467742,silver,9|10|147,HV4f9mX2yDZRhKFM,39,2026-05-08 11:51:10.561
Zezzdk,TarrenMill,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Algeth'ar Academy,17,1469.7,259253491,176399.2,0,286,447.73558467742,silver,9|10|147,HV4f9mX2yDZRhKFM,39,2026-05-08 11:51:10.561
Ashranna,Archimonde,EU,Druid,Guardian,Elune's Chosen,Tank,Algeth'ar Academy,17,1439.3,126417332,87832.4,1,290,448.04213709677,silver,9|10|147,TGBdakMvhy742jQq,6,2026-05-23 21:21:48.345
Teyhkwondo,Archimonde,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Algeth'ar Academy,17,1439.3,48531153,33718.6,1,289,448.04213709677,silver,9|10|147,TGBdakMvhy742jQq,6,2026-05-23 21:21:48.345
Choehunt,Dalaran,EU,Hunter,BeastMastery,Pack Leader,DPS,Algeth'ar Academy,17,1439.3,260874384,181250.7,0,290,448.04213709677,silver,9|10|147,TGBdakMvhy742jQq,6,2026-05-23 21:21:48.345
Doragon,Eldre'Thalas,EU,Evoker,Augmentation,Scalecommander,DPS,Algeth'ar Academy,17,1439.3,210636656,146346.5,0,289,448.04213709677,silver,9|10|147,TGBdakMvhy742jQq,6,2026-05-23 21:21:48.345
Deeddo,Archimonde,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Algeth'ar Academy,17,1439.3,225265195,156510.1,0,287,448.04213709677,silver,9|10|147,TGBdakMvhy742jQq,6,2026-05-23 21:21:48.345
Ggmaterial,Frostmourne,US,Druid,Guardian,Elune's Chosen,Tank,Pit of Saron,21,1539.1,229693680,149239.9,0,293,505.6098125,bronze,9|10|147,t4pn6L2yKCM7YP9r,2,2026-07-01 13:37:13.445
Srahmol,Frostmourne,US,Shaman,Restoration,Totemic,Healer,Pit of Saron,21,1539.1,51840578,33682.6,0,292,505.6098125,bronze,9|10|147,t4pn6L2yKCM7YP9r,2,2026-07-01 13:37:13.445
Yokiro,Frostmourne,US,Evoker,Augmentation,Scalecommander,DPS,Pit of Saron,21,1539.1,331640206,215478.1,0,291,505.6098125,bronze,9|10|147,t4pn6L2yKCM7YP9r,2,2026-07-01 13:37:13.445
Finalpain,Frostmourne,US,Paladin,Retribution,Templar,DPS,Pit of Saron,21,1539.1,328577111,213487.9,0,293,505.6098125,bronze,9|10|147,t4pn6L2yKCM7YP9r,2,2026-07-01 13:37:13.445
Kacey,Frostmourne,US,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Pit of Saron,21,1539.1,393336865,255564.6,0,292,505.6098125,bronze,9|10|147,t4pn6L2yKCM7YP9r,2,2026-07-01 13:37:13.445
Yergus,Drak'thul,EU,DeathKnight,Blood,Unknown,Tank,Skyreach,14,968.4,95726248,98846.1,1,287,410.0,gold,9|10|147,nVxt8PDpLCT7kKXb,1,2026-05-19 19:18:38.653
Zopal,Blackrock,EU,Paladin,Holy,Unknown,Healer,Skyreach,14,968.4,13794862,14244.5,0,287,410.0,gold,9|10|147,nVxt8PDpLCT7kKXb,1,2026-05-19 19:18:38.653
Ishirka,Drak'thul,EU,DemonHunter,Devourer,Unknown,DPS,Skyreach,14,968.4,133276409,137620.1,1,287,410.0,gold,9|10|147,nVxt8PDpLCT7kKXb,1,2026-05-19 19:18:38.653
Klor,Drak'thul,EU,Druid,Balance,Unknown,DPS,Skyreach,14,968.4,136159765,140597.4,0,290,410.0,gold,9|10|147,nVxt8PDpLCT7kKXb,1,2026-05-19 19:18:38.653
Bacoch,Drak'thul,EU,Hunter,BeastMastery,Unknown,DPS,Skyreach,14,968.4,117176034,120995.0,0,288,410.0,gold,9|10|147,nVxt8PDpLCT7kKXb,1,2026-05-19 19:18:38.653
Hermès,Antonidas,EU,Druid,Guardian,Elune's Chosen,Tank,Pit of Saron,16,1243.0,146522352,117877.3,0,277,436.14579166667,silver,9|10|147,k6qF7VKHXDvgGJ2C,2,2026-05-20 10:53:53.211
Чинчай,Ревущийфьорд,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Pit of Saron,16,1243.0,49495636,39819.3,0,284,436.14579166667,silver,9|10|147,k6qF7VKHXDvgGJ2C,2,2026-05-20 10:53:53.211
Marieth,Antonidas,EU,Mage,Frost,Spellslinger,DPS,Pit of Saron,16,1243.0,220377082,177293.5,0,287,436.14579166667,silver,9|10|147,k6qF7VKHXDvgGJ2C,2,2026-05-20 10:53:53.211
Mxllr,Antonidas,EU,Evoker,Augmentation,Scalecommander,DPS,Pit of Saron,16,1243.0,242754000,195295.8,1,287,436.14579166667,silver,9|10|147,k6qF7VKHXDvgGJ2C,2,2026-05-20 10:53:53.211
Nyxh,Gilneas,EU,DemonHunter,Devourer,Annihilator,DPS,Pit of Saron,16,1243.0,220211087,177160.0,1,285,436.14579166667,silver,9|10|147,k6qF7VKHXDvgGJ2C,2,2026-05-20 10:53:53.211
Freshbear,Illidan,US,Druid,Guardian,Elune's Chosen,Tank,Nexus-Point Xenas,20,1540.2,168419303,109350.5,0,289,489.955,bronze,9|10|147,FV82aCwWMRDTcqLB,2,2026-05-30 01:53:19.253
Rookiewind,Illidan,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Nexus-Point Xenas,20,1540.2,61771665,40106.8,1,288,489.955,bronze,9|10|147,FV82aCwWMRDTcqLB,2,2026-05-30 01:53:19.253
Biejblzbscnm,Illidan,US,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Nexus-Point Xenas,20,1540.2,301854037,195986.5,1,290,489.955,bronze,9|10|147,FV82aCwWMRDTcqLB,2,2026-05-30 01:53:19.253
Justdhuntie,Illidan,US,DemonHunter,Devourer,Annihilator,DPS,Nexus-Point Xenas,20,1540.2,286850026,186244.7,0,290,489.955,bronze,9|10|147,FV82aCwWMRDTcqLB,2,2026-05-30 01:53:19.253
Dragoniam,Illidan,US,Evoker,Augmentation,Scalecommander,DPS,Nexus-Point Xenas,20,1540.2,266280373,172889.3,0,287,489.955,bronze,9|10|147,FV82aCwWMRDTcqLB,2,2026-05-30 01:53:19.253
Simmut,Kazzak,EU,Druid,Guardian,Elune's Chosen,Tank,Maisara Caverns,21,1676.0,267276480,159477.2,0,290,504.79007575758,bronze,9|10|147,gLq8MrPJbkfNCzKT,7,2026-06-23 14:46:26.605
Fórest,Kazzak,EU,Shaman,Restoration,Totemic,Healer,Maisara Caverns,21,1676.0,55219513,32948.1,0,289,504.79007575758,bronze,9|10|147,gLq8MrPJbkfNCzKT,7,2026-06-23 14:46:26.605
Mgbr,Kazzak,EU,Rogue,Assassination,Deathstalker,DPS,Maisara Caverns,21,1676.0,391010662,233306.3,3,292,504.79007575758,bronze,9|10|147,gLq8MrPJbkfNCzKT,7,2026-06-23 14:46:26.605
Zitee,Kazzak,EU,Warrior,Arms,Colossus,DPS,Maisara Caverns,21,1676.0,431494866,257462.2,0,291,504.79007575758,bronze,9|10|147,gLq8MrPJbkfNCzKT,7,2026-06-23 14:46:26.605
Flâyy,Blackmoore,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Maisara Caverns,21,1676.0,391883558,233827.2,1,289,504.79007575758,bronze,9|10|147,gLq8MrPJbkfNCzKT,7,2026-06-23 14:46:26.605
Amaldrood,Area52,US,Druid,Guardian,Elune's Chosen,Tank,Pit of Saron,15,1224.5,112208833,91632.8,0,285,422.1591875,silver,9|10|147,4B7tbfhQdK1DCwcA,1,2026-06-19 17:46:11.218
Alunnara,Stormrage,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Pit of Saron,15,1224.5,50698491,41401.8,0,281,422.1591875,silver,9|10|147,4B7tbfhQdK1DCwcA,1,2026-06-19 17:46:11.218
Arttexhibit,Area52,US,Warrior,Fury,Mountain Thane,DPS,Pit of Saron,15,1224.5,179151340,146299.9,0,282,422.1591875,silver,9|10|147,4B7tbfhQdK1DCwcA,1,2026-06-19 17:46:11.218
Splew,Area52,US,Mage,Arcane,Spellslinger,DPS,Pit of Saron,15,1224.5,224627491,183436.9,0,287,422.1591875,silver,9|10|147,4B7tbfhQdK1DCwcA,1,2026-06-19 17:46:11.218
Trögdör,Area52,US,Evoker,Augmentation,Scalecommander,DPS,Pit of Saron,15,1224.5,187378004,153018.0,0,290,422.1591875,silver,9|10|147,4B7tbfhQdK1DCwcA,1,2026-06-19 17:46:11.218
Dáta,Kazzak,EU,Druid,Guardian,Elune's Chosen,Tank,Pit of Saron,21,1537.6,192924348,125471.7,0,288,505.01897916667,bronze,9|10|147,Hfg4Z1bAydcB2qKr,2,2026-06-08 17:14:25.517
Yun,AeriePeak,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Pit of Saron,21,1537.6,75516303,49113.4,0,290,505.01897916667,bronze,9|10|147,Hfg4Z1bAydcB2qKr,2,2026-06-08 17:14:25.517
Mayder,TwistingNether,EU,DemonHunter,Devourer,Annihilator,DPS,Pit of Saron,21,1537.6,357277489,232361.7,2,290,505.01897916667,bronze,9|10|147,Hfg4Z1bAydcB2qKr,2,2026-06-08 17:14:25.517
Pter,Kazzak,EU,Evoker,Augmentation,Scalecommander,DPS,Pit of Saron,21,1537.6,330424543,214897.4,0,290,505.01897916667,bronze,9|10|147,Hfg4Z1bAydcB2qKr,2,2026-06-08 17:14:25.517
Enodk,Kazzak,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Pit of Saron,21,1537.6,364335329,236951.9,0,290,505.01897916667,bronze,9|10|147,Hfg4Z1bAydcB2qKr,2,2026-06-08 17:14:25.517
Naîto,Archimonde,EU,Paladin,Protection,Lightsmith,Tank,Nexus-Point Xenas,13,1103.6,77252144,70001.7,0,287,394.69172916667,silver,9|10|147,NXKVyDFcBtxgdaLZ,13,2026-06-14 01:10:01.221
Ölven,Archimonde,EU,Shaman,Restoration,Totemic,Healer,Nexus-Point Xenas,13,1103.6,17940218,16256.4,0,283,394.69172916667,silver,9|10|147,NXKVyDFcBtxgdaLZ,13,2026-06-14 01:10:01.221
Naämah,Archimonde,EU,Warlock,Affliction,Soul Harvester,DPS,Nexus-Point Xenas,13,1103.6,150607914,136472.6,0,283,394.69172916667,silver,9|10|147,NXKVyDFcBtxgdaLZ,13,2026-06-14 01:10:01.221
Ottsdk,Thrall,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Nexus-Point Xenas,13,1103.6,165989968,150411.0,0,289,394.69172916667,silver,9|10|147,NXKVyDFcBtxgdaLZ,13,2026-06-14 01:10:01.221
Siü,Sanguino,EU,Warrior,Fury,Slayer,DPS,Nexus-Point Xenas,13,1103.6,142479051,129106.7,0,286,394.69172916667,silver,9|10|147,NXKVyDFcBtxgdaLZ,13,2026-06-14 01:10:01.221
Казимо,Гордунни,EU,Paladin,Protection,Lightsmith,Tank,Nexus-Point Xenas,15,1219.8,91133439,74710.0,0,281,421.94552083333,silver,9|10|147,z9G1j8YfwKmJNPb3,1,2026-05-10 09:44:43.519
Shaelinar,KhazModan,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Nexus-Point Xenas,15,1219.8,44951875,36850.9,1,278,421.94552083333,silver,9|10|147,z9G1j8YfwKmJNPb3,1,2026-05-10 09:44:43.519
Azzarz,Hyjal,EU,Shaman,Elemental,Stormbringer,DPS,Nexus-Point Xenas,15,1219.8,179887432,147469.3,0,281,421.94552083333,silver,9|10|147,z9G1j8YfwKmJNPb3,1,2026-05-10 09:44:43.519
Аталияя,Гордунни,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Nexus-Point Xenas,15,1219.8,155566913,127531.6,0,279,421.94552083333,silver,9|10|147,z9G1j8YfwKmJNPb3,1,2026-05-10 09:44:43.519
Чёби,Гордунни,EU,Warlock,Demonology,Diabolist,DPS,Nexus-Point Xenas,15,1219.8,180706509,148140.7,0,283,421.94552083333,silver,9|10|147,z9G1j8YfwKmJNPb3,1,2026-05-10 09:44:43.519
Nightx,Frostmourne,US,DeathKnight,Blood,Deathbringer,Tank,Algeth'ar Academy,13,1127.1,76671844,68028.3,0,283,394.65318548387,silver,9|10|147,12XB4MArjymgCKLw,6,2026-05-06 01:00:40.644
Thirial,Frostmourne,US,Paladin,Holy,Herald of the Sun,Healer,Algeth'ar Academy,13,1127.1,20598076,18276.0,1,283,394.65318548387,silver,9|10|147,12XB4MArjymgCKLw,6,2026-05-06 01:00:40.644
Flightrisk,Frostmourne,US,Evoker,Augmentation,Scalecommander,DPS,Algeth'ar Academy,13,1127.1,156897811,139210.1,0,284,394.65318548387,silver,9|10|147,12XB4MArjymgCKLw,6,2026-05-06 01:00:40.644
Riggshunt,Gundrak,US,Hunter,BeastMastery,Dark Ranger,DPS,Algeth'ar Academy,13,1127.1,152086252,134940.9,0,283,394.65318548387,silver,9|10|147,12XB4MArjymgCKLw,6,2026-05-06 01:00:40.644
Jordodk,Frostmourne,US,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Algeth'ar Academy,13,1127.1,171328957,152014.3,0,287,394.65318548387,silver,9|10|147,12XB4MArjymgCKLw,6,2026-05-06 01:00:40.644
Patédcerf,Ysondre,EU,Monk,Brewmaster,Shado-Pan,Tank,Windrunner Spire,18,1597.7,148885328,93190.0,0,281,462.12221590909,bronze,9|10|147,X6QR8qDGVpZfgmyN,1,2026-04-29 14:57:39.609
Arbenledru,Ysondre,EU,Druid,Restoration,Wildstalker,Healer,Windrunner Spire,18,1597.7,25667836,16066.0,0,280,462.12221590909,bronze,9|10|147,X6QR8qDGVpZfgmyN,1,2026-04-29 14:57:39.609
Deleteaug,TarrenMill,EU,Evoker,Augmentation,Scalecommander,DPS,Windrunner Spire,18,1597.7,242476554,151770.4,0,281,462.12221590909,bronze,9|10|147,X6QR8qDGVpZfgmyN,1,2026-04-29 14:57:39.609
Angie,Ysondre,EU,Warlock,Demonology,Diabolist,DPS,Windrunner Spire,18,1597.7,302631947,189422.7,1,282,462.12221590909,bronze,9|10|147,X6QR8qDGVpZfgmyN,1,2026-04-29 14:57:39.609
Cerinnh,Ysondre,EU,DemonHunter,Devourer,Annihilator,DPS,Windrunner Spire,18,1597.7,279933973,175215.6,0,282,462.12221590909,bronze,9|10|147,X6QR8qDGVpZfgmyN,1,2026-04-29 14:57:39.609
Circusfool,Silvermoon,EU,Druid,Guardian,Elune's Chosen,Tank,Maisara Caverns,20,1602.1,199582458,124573.2,0,290,491.16964015152,bronze,9|10|147,YqKdcC1v9JV8HpDF,2,2026-06-15 18:56:26.941
Childpô,Silvermoon,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Maisara Caverns,20,1602.1,79622337,49697.8,3,289,491.16964015152,bronze,9|10|147,YqKdcC1v9JV8HpDF,2,2026-06-15 18:56:26.941
Karmaxdd,Silvermoon,EU,Rogue,Outlaw,Trickster,DPS,Maisara Caverns,20,1602.1,359812775,224584.0,0,290,491.16964015152,bronze,9|10|147,YqKdcC1v9JV8HpDF,2,2026-06-15 18:56:26.941
Kéyge,Silvermoon,EU,Warrior,Arms,Colossus,DPS,Maisara Caverns,20,1602.1,401690303,250722.7,0,289,491.16964015152,bronze,9|10|147,YqKdcC1v9JV8HpDF,2,2026-06-15 18:56:26.941
Enhancedslap,TwistingNether,EU,Shaman,Elemental,Farseer,DPS,Maisara Caverns,20,1602.1,282878400,176563.9,1,290,491.16964015152,bronze,9|10|147,YqKdcC1v9JV8HpDF,2,2026-06-15 18:56:26.941
Kenziedadght,Shandris,US,Monk,Brewmaster,Shado-Pan,Tank,Algeth'ar Academy,18,1578.6,144216651,91356.2,0,287,460.84425403226,bronze,9|10|147,YWBcNznjRwavD3JG,2,2026-05-23 23:56:12.965
Demiurgos,Shandris,US,Shaman,Restoration,Totemic,Healer,Algeth'ar Academy,18,1578.6,36697539,23246.6,0,286,460.84425403226,bronze,9|10|147,YWBcNznjRwavD3JG,2,2026-05-23 23:56:12.965
Qu,Shandris,US,Warrior,Arms,Slayer,DPS,Algeth'ar Academy,18,1578.6,237780802,150625.7,0,287,460.84425403226,bronze,9|10|147,YWBcNznjRwavD3JG,2,2026-05-23 23:56:12.965
Shindigw,Area52,US,Rogue,Outlaw,Trickster,DPS,Algeth'ar Academy,18,1578.6,299420000,189672.0,0,288,460.84425403226,bronze,9|10|147,YWBcNznjRwavD3JG,2,2026-05-23 23:56:12.965
Kawk,Shandris,US,Paladin,Retribution,Templar,DPS,Algeth'ar Academy,18,1578.6,249994821,158362.9,0,288,460.84425403226,bronze,9|10|147,YWBcNznjRwavD3JG,2,2026-05-23 23:56:12.965
Critcat,TwistingNether,EU,Druid,Guardian,Elune's Chosen,Tank,Algeth'ar Academy,21,1662.0,187021816,112525.0,0,290,503.8616733871,bronze,9|10|147,mMTAYx3rbzFQJ4Zw,8,2026-05-21 17:11:11.250
Etzy,TarrenMill,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Algeth'ar Academy,21,1662.0,73141645,44007.0,0,288,503.8616733871,bronze,9|10|147,mMTAYx3rbzFQJ4Zw,8,2026-05-21 17:11:11.250
Evokrah,Draenor,EU,Evoker,Augmentation,Scalecommander,DPS,Algeth'ar Academy,21,1662.0,329197349,198067.4,1,289,503.8616733871,bronze,9|10|147,mMTAYx3rbzFQJ4Zw,8,2026-05-21 17:11:11.250
Jonzydh,TwistingNether,EU,DemonHunter,Devourer,Annihilator,DPS,Algeth'ar Academy,21,1662.0,367124107,220886.7,0,290,503.8616733871,bronze,9|10|147,mMTAYx3rbzFQJ4Zw,8,2026-05-21 17:11:11.250
Fuitclaudit,TwistingNether,EU,Warlock,Demonology,Diabolist,DPS,Algeth'ar Academy,21,1662.0,375934996,226187.9,0,290,503.8616733871,bronze,9|10|147,mMTAYx3rbzFQJ4Zw,8,2026-05-21 17:11:11.250
Шаомишон,Гордунни,EU,Druid,Guardian,Elune's Chosen,Tank,Skyreach,21,1535.0,162622278,105944.4,0,290,503.42308035714,bronze,9|10|147,CMkYJpVcyg7xXtdr,9,2026-06-16 22:40:17.590
Sahlmonk,TarrenMill,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Skyreach,21,1535.0,72483763,47221.4,0,288,503.42308035714,bronze,9|10|147,CMkYJpVcyg7xXtdr,9,2026-06-16 22:40:17.590
Arbyzër,Silvermoon,EU,Evoker,Augmentation,Scalecommander,DPS,Skyreach,21,1535.0,261699253,170490.7,0,289,503.42308035714,bronze,9|10|147,CMkYJpVcyg7xXtdr,9,2026-06-16 22:40:17.590
Кентувзад,Гордунни,EU,DemonHunter,Devourer,Annihilator,DPS,Skyreach,21,1535.0,245389495,159865.3,0,290,503.42308035714,bronze,9|10|147,CMkYJpVcyg7xXtdr,9,2026-06-16 22:40:17.590
Пепешнейнэ,Гордунни,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Skyreach,21,1535.0,266425967,173570.0,0,290,503.42308035714,bronze,9|10|147,CMkYJpVcyg7xXtdr,9,2026-06-16 22:40:17.590
Morigän,Kazzak,EU,Druid,Guardian,Elune's Chosen,Tank,Skyreach,13,895.9,79355599,88576.2,0,289,395.0,gold,9|10|147,tjJA4KBGXaHrkzwC,1,2026-06-30 14:04:20.619
Muguruma,Kazzak,EU,Shaman,Restoration,Totemic,Healer,Skyreach,13,895.9,16607702,18537.4,0,287,395.0,gold,9|10|147,tjJA4KBGXaHrkzwC,1,2026-06-30 14:04:20.619
Mãyã,Kazzak,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Skyreach,13,895.9,151662843,169285.1,0,289,395.0,gold,9|10|147,tjJA4KBGXaHrkzwC,1,2026-06-30 14:04:20.619
