subset,composition,runs,strength,avg_key,avg_pct_under,best_pct_under,median_pct_under,key_slope,ref_key,best_time_s,best_dungeon,best_key,best_date,median_time_s,avg_deaths_per_run,timed_pct
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,162,2.46,9.2,21.4,55.1,23.0,-3.82,8.8,808.0,Voidscar Arena,2,2026-08-20,1380.0,5.24,88.3
all,T:Blood DeathKnight | H:Holy Paladin | D:Feral Druid | D:Arcane Mage | D:Arms Warrior,10,5.96,10.5,17.8,44.6,18.0,-3.82,8.8,1130.0,Murder Row,5,2026-08-19,1458.0,3.9,90.0
all,T:Guardian Druid | H:Restoration Shaman | D:Unholy DeathKnight | D:Retribution Paladin | D:Arms Warrior,10,5.75,11.2,12.1,41.7,9.1,-3.82,8.8,1155.0,Kings' Rest,8,2026-08-19,1691.0,4.5,100.0
all,T:Protection Warrior | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,10,5.75,9.9,22.0,44.1,19.2,-3.82,8.8,1140.0,Murder Row,5,2026-08-19,1550.0,2.6,90.0
all,T:Blood DeathKnight | H:Discipline Priest | D:Balance Druid | D:BeastMastery Hunter | D:Retribution Paladin,10,4.77,10.1,19.0,27.9,20.8,-3.82,8.8,1212.0,Ruby Life Pools,10,2026-08-18,1556.0,6.2,100.0
all,T:Protection Warrior | H:Restoration Shaman | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Elemental Shaman,10,4.5,9.0,27.0,44.9,26.8,-3.82,8.8,1124.0,Murder Row,2,2026-08-19,1399.0,3.9,100.0
all,T:Protection Warrior | H:Holy Paladin | D:Devastation Evoker | D:Demonology Warlock | D:Arms Warrior,10,4.38,9.0,26.8,53.4,26.3,-3.82,8.8,894.0,Temple of Sethraliss,5,2026-08-18,1398.0,6.6,100.0
all,T:Vengeance DemonHunter | H:Discipline Priest | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,10,4.18,9.8,20.4,45.4,21.2,-3.82,8.8,982.0,The Blinding Vale,6,2026-08-20,1526.0,3.7,90.0
all,T:Protection Paladin | H:Mistweaver Monk | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,10,3.91,8.7,28.4,46.5,32.8,-3.82,8.8,963.0,Voidscar Arena,4,2026-08-19,1270.0,3.3,90.0
all,T:Guardian Druid | H:Restoration Shaman | D:Retribution Paladin | D:Subtlety Rogue | D:Arms Warrior,10,3.85,10.1,17.6,44.7,18.8,-3.82,8.8,996.0,The Blinding Vale,6,2026-08-19,1486.0,3.9,90.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Balance Druid | D:Shadow Priest,10,3.67,8.4,30.4,50.4,35.4,-3.82,8.8,952.0,Temple of Sethraliss,2,2026-08-20,1220.0,3.6,90.0
all,T:Vengeance DemonHunter | H:Holy Paladin | D:Arcane Mage | D:Retribution Paladin | D:Elemental Shaman,10,3.57,7.6,36.3,46.8,35.3,-3.82,8.8,957.0,Voidscar Arena,5,2026-08-18,1212.0,1.7,100.0
all,T:Blood DeathKnight | H:Holy Priest | D:BeastMastery Hunter | D:Arcane Mage | D:Arms Warrior,10,3.51,8.7,27.8,48.1,24.3,-3.82,8.8,872.0,Ruby Life Pools,5,2026-08-19,1302.0,3.2,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Shadow Priest | D:Arms Warrior,10,3.21,8.9,25.8,43.9,27.4,-3.82,8.8,1144.0,Murder Row,4,2026-08-19,1344.0,4.9,90.0
all,T:Protection Paladin | H:Discipline Priest | D:Unholy DeathKnight | D:Arcane Mage | D:Demonology Warlock,10,2.66,9.5,20.4,46.4,20.7,-3.82,8.8,1094.0,Murder Row,5,2026-08-19,1539.0,4.6,90.0
all,T:Protection Paladin | H:Restoration Shaman | D:BeastMastery Hunter | D:Retribution Paladin | D:Arms Warrior,10,2.35,9.7,18.4,47.1,24.6,-3.82,8.8,953.0,Voidscar Arena,8,2026-08-19,1472.0,7.3,80.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Shadow Priest | D:Demonology Warlock,10,2.33,9.4,20.7,42.1,21.2,-3.82,8.8,1181.0,Murder Row,9,2026-08-19,1433.0,3.2,100.0
all,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Demonology Warlock,10,2.28,8.0,31.3,47.3,30.6,-3.82,8.8,949.0,Voidscar Arena,2,2026-08-19,1350.0,1.5,100.0
all,T:Blood DeathKnight | H:Holy Priest | D:Balance Druid | D:Arcane Mage | D:Demonology Warlock,10,1.75,9.7,17.6,44.3,21.7,-3.82,8.8,1002.0,The Blinding Vale,2,2026-08-19,1488.0,5.3,90.0
all,T:Blood DeathKnight | H:Discipline Priest | D:Balance Druid | D:Arcane Mage | D:Subtlety Rogue,10,1.36,10.5,10.8,28.4,13.0,-3.82,8.8,1375.0,Den of Nalorakk,10,2026-08-19,1604.0,9.7,80.0
all,T:Vengeance DemonHunter | H:Holy Paladin | D:Balance Druid | D:Devastation Evoker | D:Arcane Mage,10,1.33,8.9,23.0,51.1,21.6,-3.82,8.8,967.0,Kings' Rest,4,2026-08-19,1457.0,5.5,90.0
all,T:Blood DeathKnight | H:Discipline Priest | D:Balance Druid | D:Retribution Paladin | D:Elemental Shaman,10,1.25,9.6,17.6,48.7,16.7,-3.82,8.8,924.0,Voidscar Arena,2,2026-08-18,1613.0,3.7,100.0
all,T:Blood DeathKnight | H:Discipline Priest | D:BeastMastery Hunter | D:Elemental Shaman | D:Arms Warrior,10,1.03,8.0,29.4,48.2,31.4,-3.82,8.8,933.0,Altar of Fangs,2,2026-08-20,1292.0,5.0,90.0
all,T:Protection Paladin | H:Holy Paladin | D:Marksmanship Hunter | D:Arcane Mage | D:Arms Warrior,10,0.91,8.3,27.0,49.6,30.3,-3.82,8.8,907.0,The Blinding Vale,6,2026-08-19,1322.0,5.4,90.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Marksmanship Hunter | D:Retribution Paladin | D:Arms Warrior,10,0.87,9.2,20.0,52.3,22.2,-3.82,8.8,802.0,Ruby Life Pools,2,2026-08-19,1400.0,6.2,90.0
all,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:BeastMastery Hunter | D:Windwalker Monk,10,0.68,9.4,18.2,41.6,17.8,-3.82,8.8,1190.0,Murder Row,4,2026-08-20,1610.0,4.0,90.0
all,T:Blood DeathKnight | H:Preservation Evoker | D:Outlaw Rogue | D:Elemental Shaman | D:Arms Warrior,10,0.29,8.9,21.5,58.3,22.7,-3.82,8.8,751.0,The Blinding Vale,2,2026-08-18,1441.0,7.9,80.0
all,T:Blood DeathKnight | H:Mistweaver Monk | D:BeastMastery Hunter | D:Arcane Mage | D:Shadow Priest,10,0.27,8.8,22.2,38.6,22.0,-3.82,8.8,1105.0,Voidscar Arena,7,2026-08-19,1532.0,4.6,100.0
all,T:Guardian Druid | H:Restoration Shaman | D:BeastMastery Hunter | D:Arcane Mage | D:Demonology Warlock,10,0.13,9.2,18.9,44.5,18.6,-3.82,8.8,1066.0,Den of Nalorakk,5,2026-08-19,1545.0,6.5,90.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Devastation Evoker | D:Arcane Mage | D:Elemental Shaman,10,0.11,10.6,8.2,36.3,9.2,-3.82,8.8,1146.0,Voidscar Arena,10,2026-08-19,1688.0,8.5,80.0
all,T:Guardian Druid | H:Holy Paladin | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,10,-0.15,9.6,15.4,32.7,15.8,-3.82,8.8,1372.0,Murder Row,10,2026-08-19,1606.0,6.4,90.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Outlaw Rogue | D:Arms Warrior,10,-0.44,9.4,16.6,48.8,15.1,-3.82,8.8,922.0,The Blinding Vale,2,2026-08-19,1570.0,6.1,90.0
all,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Windwalker Monk | D:Arms Warrior,10,-0.53,9.9,12.6,40.6,14.6,-3.82,8.8,1175.0,Kings' Rest,6,2026-08-19,1676.0,7.9,80.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Demonology Warlock | D:Arms Warrior,10,-0.83,9.7,13.7,29.5,14.6,-3.82,8.8,1353.0,Den of Nalorakk,7,2026-08-18,1608.0,9.3,90.0
all,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Demonology Warlock | D:Arms Warrior,10,-0.99,8.6,21.8,38.6,23.8,-3.82,8.8,1179.0,Den of Nalorakk,7,2026-08-19,1392.0,3.3,90.0
all,T:Blood DeathKnight | H:Holy Priest | D:Arcane Mage | D:Retribution Paladin | D:Elemental Shaman,10,-1.04,10.0,11.1,50.6,10.8,-3.82,8.8,948.0,Den of Nalorakk,5,2026-08-19,1601.0,8.5,80.0
all,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Arms Warrior | D:Arms Warrior,10,-1.44,8.6,21.2,31.3,22.0,-3.82,8.8,1319.0,Den of Nalorakk,10,2026-08-19,1490.0,4.4,100.0
all,T:Protection Paladin | H:Restoration Shaman | D:Retribution Paladin | D:Subtlety Rogue | D:Arms Warrior,10,-1.51,7.4,30.2,50.6,34.2,-3.82,8.8,829.0,Ruby Life Pools,5,2026-08-19,1272.0,1.6,100.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Feral Druid | D:Elemental Shaman | D:Arms Warrior,10,-1.55,7.2,31.7,49.4,30.0,-3.82,8.8,972.0,Den of Nalorakk,5,2026-08-19,1274.0,3.1,100.0
all,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Outlaw Rogue | D:Arms Warrior,10,-1.6,9.1,17.1,41.5,23.0,-3.82,8.8,1123.0,Den of Nalorakk,4,2026-08-19,1477.0,6.9,80.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Shadow Priest | D:Subtlety Rogue,10,-1.97,8.6,20.4,52.7,19.0,-3.82,8.8,851.0,The Blinding Vale,3,2026-08-19,1608.0,3.8,80.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Destruction Warlock,10,-1.98,8.9,18.1,44.3,20.8,-3.82,8.8,1070.0,Den of Nalorakk,3,2026-08-19,1502.0,5.7,80.0
all,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Arcane Mage | D:Windwalker Monk,10,-2.28,10.0,9.2,30.8,15.7,-3.82,8.8,1411.0,Murder Row,10,2026-08-19,1566.0,8.0,80.0
all,T:Vengeance DemonHunter | H:Holy Paladin | D:Arcane Mage | D:Windwalker Monk | D:Arms Warrior,10,-2.35,8.6,19.8,40.5,21.5,-3.82,8.8,1142.0,Temple of Sethraliss,5,2026-08-19,1434.0,7.1,90.0
all,T:Blood DeathKnight | H:Mistweaver Monk | D:Balance Druid | D:BeastMastery Hunter | D:Arcane Mage,10,-2.77,7.7,26.0,45.2,28.6,-3.82,8.8,1052.0,Den of Nalorakk,3,2026-08-19,1240.0,5.4,90.0
all,T:Protection Paladin | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Destruction Warlock,10,-2.84,8.9,16.8,40.7,18.3,-3.82,8.8,1068.0,Voidscar Arena,3,2026-08-20,1528.0,6.5,90.0
all,T:Blood DeathKnight | H:Mistweaver Monk | D:BeastMastery Hunter | D:Arcane Mage | D:Arms Warrior,10,-3.04,8.8,17.2,50.0,20.2,-3.82,8.8,1020.0,Murder Row,4,2026-08-18,1464.0,7.8,80.0
all,T:Blood DeathKnight | H:Preservation Evoker | D:Arcane Mage | D:Retribution Paladin | D:Arms Warrior,10,-3.05,9.6,11.1,42.2,16.0,-3.82,8.8,1041.0,The Blinding Vale,4,2026-08-19,1605.0,9.7,70.0
all,T:Protection Warrior | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Retribution Paladin,10,-3.57,8.6,18.0,42.4,22.0,-3.82,8.8,1037.0,Voidscar Arena,8,2026-08-19,1502.0,4.4,90.0
all,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Shadow Priest,10,-4.19,8.7,16.3,44.8,18.6,-3.82,8.8,994.0,The Blinding Vale,4,2026-08-19,1417.0,5.2,80.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Shadow Priest | D:Arms Warrior,10,-4.19,8.1,20.9,51.1,21.2,-3.82,8.8,880.0,Altar of Fangs,2,2026-08-19,1466.0,5.4,80.0
all,T:Guardian Druid | H:Restoration Shaman | D:BeastMastery Hunter | D:Arcane Mage | D:Arms Warrior,10,-4.54,9.7,8.1,45.7,16.1,-3.82,8.8,978.0,Voidscar Arena,5,2026-08-20,1526.0,11.0,60.0
all,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Retribution Paladin | D:Arms Warrior,10,-5.68,8.4,16.3,40.3,18.5,-3.82,8.8,1217.0,Murder Row,2,2026-08-20,1553.0,2.8,90.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Retribution Paladin | D:Elemental Shaman,10,-5.74,8.4,16.2,48.5,15.7,-3.82,8.8,928.0,Voidscar Arena,5,2026-08-19,1590.0,6.1,80.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Enhancement Shaman,10,-5.87,6.5,30.6,56.5,30.2,-3.82,8.8,782.0,Voidscar Arena,2,2026-08-20,1215.0,3.0,90.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Havoc DemonHunter | D:Elemental Shaman | D:Arms Warrior,10,-5.93,8.9,12.1,45.1,14.0,-3.82,8.8,989.0,Voidscar Arena,4,2026-08-19,1611.0,6.3,80.0
all,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Destruction Warlock,10,-6.09,7.9,19.5,43.1,23.6,-3.82,8.8,956.0,Ruby Life Pools,4,2026-08-20,1392.0,5.2,80.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Destruction Warlock | D:Arms Warrior,10,-6.42,8.8,12.2,40.7,14.0,-3.82,8.8,1067.0,Altar of Fangs,5,2026-08-19,1543.0,9.7,80.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Destruction Warlock,10,-7.43,9.1,8.4,42.5,15.8,-3.82,8.8,1104.0,Den of Nalorakk,4,2026-08-19,1566.0,7.9,70.0
all,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Elemental Shaman,10,-7.65,6.5,27.9,45.8,39.0,-3.82,8.8,1041.0,Den of Nalorakk,2,2026-08-20,1158.0,2.7,90.0
all,T:Blood DeathKnight | H:Restoration Druid | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arcane Mage,10,-8.22,8.3,13.3,44.7,8.8,-3.82,8.8,1129.0,Murder Row,5,2026-08-20,1702.0,9.5,70.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:BeastMastery Hunter | D:Demonology Warlock,10,-8.91,7.7,16.8,36.2,24.8,-3.82,8.8,1302.0,Murder Row,9,2026-08-19,1465.0,6.2,90.0
all,T:Protection Paladin | H:Restoration Shaman | D:Devastation Evoker | D:Retribution Paladin | D:Shadow Priest,10,-10.32,8.0,12.4,48.6,12.8,-3.82,8.8,924.0,Voidscar Arena,5,2026-08-19,1676.0,7.9,60.0
all,T:Protection Warrior | H:Mistweaver Monk | D:Unholy DeathKnight | D:Shadow Priest | D:Enhancement Shaman,9,15.47,9.9,37.5,46.8,37.6,-3.82,8.8,957.0,Altar of Fangs,8,2026-08-19,1142.0,1.0,100.0
all,T:Protection Paladin | H:Discipline Priest | D:Devourer DemonHunter | D:Marksmanship Hunter | D:Arcane Mage,9,13.56,9.8,35.4,43.1,35.1,-3.82,8.8,1093.0,Temple of Sethraliss,8,2026-08-19,1243.0,1.67,100.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Havoc DemonHunter | D:Demonology Warlock | D:Arms Warrior,9,13.35,10.4,30.0,39.3,34.0,-3.82,8.8,1239.0,Murder Row,10,2026-08-19,1336.0,1.78,100.0
all,T:Protection Paladin | H:Mistweaver Monk | D:Unholy DeathKnight | D:Havoc DemonHunter | D:Elemental Shaman,9,12.58,10.1,31.3,39.5,31.7,-3.82,8.8,1234.0,Murder Row,10,2026-08-19,1237.0,2.89,100.0
all,T:Vengeance DemonHunter | H:Mistweaver Monk | D:Unholy DeathKnight | D:Arcane Mage | D:Shadow Priest,9,11.53,10.3,28.0,37.4,30.3,-3.82,8.8,1127.0,Voidscar Arena,10,2026-08-19,1279.0,4.33,100.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Devastation Evoker | D:BeastMastery Hunter | D:Shadow Priest,9,10.5,11.7,16.2,35.1,11.8,-3.82,8.8,1324.0,Murder Row,10,2026-08-19,1610.0,3.44,88.9
all,T:Blood DeathKnight | H:Restoration Shaman | D:Marksmanship Hunter | D:Enhancement Shaman | D:Arms Warrior,9,10.45,10.2,27.2,40.6,30.1,-3.82,8.8,1069.0,Voidscar Arena,5,2026-08-19,1366.0,1.89,100.0
all,T:Blood DeathKnight | H:Discipline Priest | D:Shadow Priest | D:Elemental Shaman | D:Arms Warrior,9,10.44,9.6,32.3,43.0,33.9,-3.82,8.8,1026.0,The Blinding Vale,5,2026-08-20,1268.0,3.44,100.0
all,T:Brewmaster Monk | H:Restoration Shaman | D:Windwalker Monk | D:Outlaw Rogue | D:Arms Warrior,9,10.3,11.8,15.1,35.0,15.5,-3.82,8.8,1249.0,Den of Nalorakk,9,2026-08-19,1560.0,3.0,88.9
all,T:Protection Warrior | H:Restoration Shaman | D:Devourer DemonHunter | D:Retribution Paladin | D:Demonology Warlock,9,10.12,10.1,27.5,42.0,31.6,-3.82,8.8,1149.0,Kings' Rest,5,2026-08-20,1295.0,2.56,88.9
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Devastation Evoker | D:Arms Warrior,9,9.84,10.1,27.1,42.0,32.9,-3.82,8.8,1114.0,Den of Nalorakk,10,2026-08-19,1258.0,4.67,88.9
all,T:Vengeance DemonHunter | H:Restoration Druid | D:Augmentation Evoker | D:Subtlety Rogue | D:Elemental Shaman,9,9.73,10.1,26.9,39.1,26.6,-3.82,8.8,1242.0,Murder Row,10,2026-08-19,1400.0,2.56,100.0
all,T:Protection Paladin | H:Holy Paladin | D:Unholy DeathKnight | D:Devastation Evoker | D:Marksmanship Hunter,9,9.58,11.1,19.0,34.3,18.5,-3.82,8.8,1182.0,Voidscar Arena,10,2026-08-19,1488.0,4.33,100.0
all,T:Protection Paladin | H:Holy Priest | D:Balance Druid | D:Elemental Shaman | D:Arms Warrior,9,8.7,9.7,28.7,39.4,32.5,-3.82,8.8,1091.0,The Blinding Vale,5,2026-08-19,1186.0,1.78,100.0
all,T:Blood DeathKnight | H:Preservation Evoker | D:Balance Druid | D:Devastation Evoker | D:Shadow Priest,9,8.44,10.7,20.7,38.8,27.0,-3.82,8.8,1249.0,Murder Row,10,2026-08-19,1314.0,5.78,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Feral Druid | D:Subtlety Rogue | D:Arms Warrior,9,8.13,10.3,22.7,41.8,23.1,-3.82,8.8,1187.0,Murder Row,7,2026-08-19,1469.0,3.78,88.9
all,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Elemental Shaman,9,7.65,11.1,16.0,33.5,12.3,-3.82,8.8,1277.0,Temple of Sethraliss,9,2026-08-19,1621.0,3.78,100.0
all,T:Protection Warrior | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Demonology Warlock,9,7.57,9.6,27.8,51.7,25.7,-3.82,8.8,928.0,Den of Nalorakk,5,2026-08-19,1323.0,2.67,100.0
all,T:Vengeance DemonHunter | H:Mistweaver Monk | D:Windwalker Monk | D:Retribution Paladin | D:Enhancement Shaman,9,7.47,9.9,25.1,39.6,26.1,-3.82,8.8,1160.0,Temple of Sethraliss,8,2026-08-18,1422.0,5.56,100.0
all,T:Vengeance DemonHunter | H:Holy Paladin | D:Balance Druid | D:Arcane Mage | D:Shadow Priest,9,7.44,10.2,22.5,34.1,24.5,-3.82,8.8,1187.0,Voidscar Arena,10,2026-08-18,1363.0,3.22,88.9
all,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Marksmanship Hunter | D:Arms Warrior,9,7.25,10.8,18.0,28.9,23.1,-3.82,8.8,1280.0,Altar of Fangs,9,2026-08-19,1379.0,4.44,88.9
all,T:Blood DeathKnight | H:Restoration Druid | D:Devourer DemonHunter | D:Balance Druid | D:Arms Warrior,9,7.15,10.8,17.8,37.1,22.4,-3.82,8.8,1283.0,Murder Row,10,2026-08-19,1398.0,6.11,88.9
all,T:Protection Warrior | H:Holy Priest | D:Unholy DeathKnight | D:Elemental Shaman | D:Arms Warrior,9,7.1,9.2,29.6,47.4,32.8,-3.82,8.8,946.0,The Blinding Vale,5,2026-08-19,1266.0,2.89,88.9
all,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Marksmanship Hunter | D:Elemental Shaman,9,6.94,10.6,19.2,31.9,17.9,-3.82,8.8,1388.0,Murder Row,10,2026-08-19,1513.0,5.44,100.0
all,T:Protection Warrior | H:Discipline Priest | D:Havoc DemonHunter | D:BeastMastery Hunter | D:Demonology Warlock,9,6.79,10.8,17.2,32.6,19.6,-3.82,8.8,1213.0,Voidscar Arena,10,2026-08-18,1481.0,5.44,88.9
all,T:Vengeance DemonHunter | H:Holy Priest | D:Arcane Mage | D:Windwalker Monk | D:Arms Warrior,9,6.68,9.4,27.3,34.1,28.7,-3.82,8.8,1187.0,Voidscar Arena,10,2026-08-19,1359.0,4.67,100.0
all,T:Guardian Druid | H:Restoration Shaman | D:BeastMastery Hunter | D:Windwalker Monk | D:Arms Warrior,9,6.38,10.0,22.6,32.6,27.7,-3.82,8.8,1132.0,Ruby Life Pools,10,2026-08-19,1430.0,4.0,88.9
all,T:Protection Paladin | H:Mistweaver Monk | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,9,6.34,9.9,23.3,36.5,23.5,-3.82,8.8,1144.0,Voidscar Arena,10,2026-08-18,1393.0,2.11,100.0
all,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Subtlety Rogue | D:Arms Warrior,9,6.29,9.8,24.1,44.5,29.5,-3.82,8.8,933.0,Ruby Life Pools,8,2026-08-19,1324.0,2.89,100.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Shadow Priest | D:Enhancement Shaman,9,6.27,10.1,21.5,40.1,20.7,-3.82,8.8,1078.0,Voidscar Arena,7,2026-08-19,1462.0,3.56,100.0
all,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arms Warrior,9,5.75,9.4,25.8,40.0,23.4,-3.82,8.8,1079.0,The Blinding Vale,5,2026-08-19,1438.0,2.78,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Retribution Paladin,9,5.64,11.1,12.9,34.2,15.6,-3.82,8.8,1105.0,Ruby Life Pools,10,2026-08-18,1621.0,4.33,88.9
all,T:Vengeance DemonHunter | H:Holy Paladin | D:Elemental Shaman | D:Demonology Warlock | D:Arms Warrior,9,5.57,9.3,26.4,36.3,28.9,-3.82,8.8,1147.0,The Blinding Vale,9,2026-08-19,1365.0,2.0,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Outlaw Rogue | D:Arms Warrior,9,5.43,9.1,27.9,50.9,27.4,-3.82,8.8,884.0,Voidscar Arena,5,2026-08-19,1220.0,2.44,100.0
all,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Subtlety Rogue,9,5.21,9.6,24.1,45.1,21.1,-3.82,8.8,989.0,Voidscar Arena,9,2026-08-19,1516.0,1.22,100.0
all,T:Vengeance DemonHunter | H:Holy Priest | D:Arcane Mage | D:Shadow Priest | D:Assassination Rogue,9,5.17,11.0,13.0,33.0,16.0,-3.82,8.8,1326.0,Kings' Rest,9,2026-08-18,1576.0,4.56,77.8
all,T:Protection Paladin | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Demonology Warlock,9,4.97,10.1,19.5,49.5,26.5,-3.82,8.8,1000.0,Kings' Rest,4,2026-08-19,1412.0,4.44,77.8
all,T:Blood DeathKnight | H:Holy Priest | D:Devourer DemonHunter | D:Arcane Mage | D:Demonology Warlock,9,4.8,10.6,15.8,38.8,14.4,-3.82,8.8,1212.0,Kings' Rest,7,2026-08-19,1438.0,5.56,77.8
all,T:Protection Paladin | H:Preservation Evoker | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,9,4.7,9.8,21.6,46.7,25.4,-3.82,8.8,896.0,Ruby Life Pools,2,2026-08-19,1464.0,3.78,77.8
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Subtlety Rogue | D:Fury Warrior,9,4.6,8.9,28.3,56.4,25.7,-3.82,8.8,785.0,Voidscar Arena,4,2026-08-19,1426.0,2.44,100.0
all,T:Protection Paladin | H:Restoration Shaman | D:Feral Druid | D:Arcane Mage | D:Arms Warrior,9,4.53,9.2,25.6,42.0,32.4,-3.82,8.8,1044.0,Voidscar Arena,4,2026-08-19,1303.0,1.89,88.9
all,T:Guardian Druid | H:Restoration Shaman | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,9,4.45,9.4,23.8,42.2,24.1,-3.82,8.8,1110.0,Temple of Sethraliss,5,2026-08-19,1311.0,2.89,100.0
all,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Windwalker Monk | D:Elemental Shaman,9,4.27,9.4,23.5,30.5,21.8,-3.82,8.8,1168.0,Ruby Life Pools,10,2026-08-19,1504.0,2.67,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Outlaw Rogue | D:Arms Warrior,9,4.24,10.3,16.7,43.9,17.8,-3.82,8.8,1010.0,The Blinding Vale,5,2026-08-18,1511.0,7.67,88.9
all,T:Protection Warrior | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Retribution Paladin,9,3.92,9.4,23.0,48.8,22.7,-3.82,8.8,921.0,The Blinding Vale,6,2026-08-19,1402.0,1.56,88.9
all,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Retribution Paladin | D:Arms Warrior,9,3.83,9.2,24.5,34.3,27.1,-3.82,8.8,1183.0,Altar of Fangs,5,2026-08-19,1318.0,3.89,100.0
all,T:Protection Paladin | H:Holy Priest | D:Arcane Mage | D:Shadow Priest | D:Assassination Rogue,9,3.73,9.4,22.7,44.4,23.4,-3.82,8.8,934.0,Ruby Life Pools,5,2026-08-18,1380.0,3.56,100.0
all,T:Blood DeathKnight | H:Restoration Shaman | D:Devastation Evoker | D:BeastMastery Hunter | D:Arms Warrior,9,3.42,9.6,21.3,46.2,22.7,-3.82,8.8,1032.0,Den of Nalorakk,4,2026-08-18,1453.0,3.89,100.0
all,T:Protection Paladin | H:Preservation Evoker | D:Unholy DeathKnight | D:Arcane Mage | D:Arms Warrior,9,3.3,9.2,23.7,49.7,25.5,-3.82,8.8,996.0,Kings' Rest,4,2026-08-20,1518.0,5.33,100.0
